SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
J8LWJ6LE3W,O7756259,SEO,159,Yes,3
008N6BBL6A,O9340175,Direct,594,No,6
C997T2AYHF,O3508785,Direct,166,Yes,1
T4IAQ2WLSZ,O3269133,Direct,418,No,5
XIDV9VFWGT,O4293218,Direct,400,No,6
V7BU2MIAFR,O4652025,SEO,118,No,3
ZNKF09GTMU,P2380389,Display,75,No,2
A9F7JS7MZN,P1189427,Paid Search,96,No,2
JEHTO0W7OB,P9268323,Paid Search,511,No,5
IKV875OYVN,P4282407,Display,108,No,3
YCVRJVEYW8,P9804828,Display,121,No,3
5EWYLNZ9S2,O8633089,Referral,82,No,3
98IR56MLPF,P4601524,Display,169,Yes,3
F2ESSLAQMU,O4713748,SEO,110,No,1
WG251C98H2,O7139344,SEO,335,No,5
0IV16RPPMI,P7814778,Display,100,No,3
RBF1LXOL3I,O9603406,Direct,355,No,5
NYCJIGUU44,O5399280,SEO,153,No,3
XMT8XX8D7Z,O6372310,SEO,78,No,1
31QX8OJDIA,O8093507,SEO,77,No,3
H5USHDI9TY,P3946252,Paid Search,529,No,4
RJB232U30H,O3764399,Direct,64,No,3
BFX0V96XRG,O3649740,SEO,161,No,1
SO6CGTVEWP,O7408699,Referral,123,Yes,1
TK43W7QSAT,O2262287,Direct,175,Yes,1
7N8FPQK5XS,O5473399,Referral,97,No,2
4F330WU0RF,P3590960,Paid Search,143,Yes,1
O8VL3GWUN7,O8044334,Direct,106,No,3
7VN7FYM4DA,O8982665,SEO,142,No,3
P4KVUIGWFY,P1110581,Paid Search,366,No,6
4HLQ8N75XY,P8448280,Paid Search,124,No,1
BXQH7WD9NE,P5460874,Display,97,No,2
FTP4Y9CC1W,O7059269,Referral,110,No,1
91JIQVDGWR,P9239963,Display,98,Yes,3
YKSNMGXH2Q,P9776031,Paid Search,146,No,1
L2W6YBZOOL,P8111093,Display,162,No,3
RYWZYFS8OI,P5529674,Display,164,No,2
N4QQEPEFTB,O4903998,Direct,65,No,2
WLNTZZAY3Q,P1776864,Paid Search,175,Yes,1
DJZ5N0NAYQ,O7163216,Referral,340,No,5
0X7KE8UVAW,P9241899,Paid Search,148,No,2
BBJMYC7P1L,O4818404,Direct,123,No,1
QDHDP144D9,O3407598,SEO,88,Yes,3
1HM2MI2T1B,P9883890,Paid Search,158,No,1
86CK3RG875,P3677070,Paid Search,123,Yes,1
E601WZLG9C,O4518368,Referral,116,No,1
O06YKOA6IV,O3765561,Referral,500,No,4
ZQIJS8SAU6,O7474380,Referral,99,Yes,1
NOT1WU2FXT,O5948553,Referral,158,No,2
RY0H5F18GE,P6669685,Display,91,No,2
X6JNSS6FA3,O6549217,SEO,91,Yes,2
SA3YPKO8ZG,P1001164,Display,79,Yes,2
8DJTWSGYWX,O2199134,Direct,109,No,3
72LN0EDU9K,P4933938,Display,413,No,5
E0VMI1PQG5,P9117863,Display,128,No,2
RQQ65P6CC6,O1667213,Direct,84,Yes,2
1X5FG46YZE,P8614689,Display,130,Yes,1
08GPTZRQ71,O5703947,Direct,89,No,1
TSY5KEC9FC,O3365522,Referral,67,No,2
BJY0COPZ38,P9178799,Display,89,Yes,3
KFMGMIOWGN,O6214979,Referral,136,No,2
AAAHORYE7Q,O7844714,SEO,133,Yes,1
5IVI4NZWXF,O7397332,SEO,121,No,3
ZQDAI2EDFI,P8045661,Paid Search,139,No,2
H7J344ZMOE,O1622377,SEO,106,Yes,1
JG2W6GX3Y2,P8636837,Display,140,No,2
007RIOQTGG,O9397721,SEO,114,No,1
ZSRDXSXG3I,O5712712,Direct,136,Yes,3
QBTMZ46P3Z,O3990292,Referral,514,No,4
968MFC8YD2,P1846008,Paid Search,158,No,3
WKRR6IIJBG,P4404610,Paid Search,118,No,2
MTWPSSIVSO,P1202176,Display,61,No,2
N6JRTFGSBI,P2313844,Paid Search,150,No,1
FWUM0SY8V0,P2037068,Paid Search,131,No,1
6464TS4J15,O8680846,Referral,81,No,2
6KO2JLHQ3W,O4537666,SEO,99,No,3
YKE37K6L31,O5664513,SEO,579,No,5
0OM86ZRVBK,O1652651,SEO,117,No,1
8XMYX1H12L,P8905853,Display,153,Yes,3
0K9ADQ0R73,O7944840,SEO,134,No,3
1UDQCZR2V7,O4406090,SEO,168,No,2
G7CNS575IO,P5532776,Display,113,No,3
KD3MGSLMTI,O9368654,Referral,71,No,1
H02F2J0ZBS,O4350215,Referral,60,No,3
W1HWZIQ1BG,P2167639,Display,95,Yes,2
5RLVZVHPJQ,O9060764,SEO,172,No,2
MFWDKQMSO3,P9403596,Display,587,No,4
F6XS7KCWW7,P3270430,Display,91,No,2
KKX7ZR3QKO,P3583502,Paid Search,141,Yes,3
NH3VXM09ND,P8446064,Paid Search,155,No,1
CR09H2RHHI,P1144586,Display,78,No,1
NDZ4DIHXM5,P6972569,Paid Search,101,No,3
SF6R447DG8,O1586073,SEO,151,No,2
5S8HGN5IX5,P4740540,Paid Search,82,Yes,3
O6U9YYG5YO,O5833389,Referral,153,Yes,3
EVYTUD9Z4J,P4154136,Display,142,No,1
ANGTOJMDAV,O2057007,Referral,489,No,6
CZCTAFQ7NW,O1587468,SEO,161,Yes,1
P1O2JO4ZKY,P8271270,Paid Search,75,Yes,2
XJ7SHFVCEA,P5397459,Display,109,No,3
MVILTNHBWF,O1272323,Direct,384,No,6
V5B7SHUDJ9,O1003381,SEO,152,No,3
CQZSD34UOH,P9629054,Display,127,Yes,3
YH5MWGG0ZG,P6148480,Display,150,Yes,2
VB170938HH,O1068619,Referral,172,No,3
DWWDDAZPAV,P3173460,Paid Search,132,Yes,1
YPQ5CFSOWK,O3739707,Referral,99,No,2
4S67QBQ228,O3477883,SEO,134,Yes,3
0AQ5YH2HYT,P1240264,Paid Search,134,No,1
9JJS36MFUY,P9172383,Paid Search,129,No,2
KXSLPE60TY,O8469099,Referral,141,Yes,2
XRVLNPGARU,O9019522,SEO,341,No,6
J9VJA60CQX,P4607363,Paid Search,159,No,3
G2LRJXQCUJ,O7948693,SEO,86,No,2
TBPX4SKQK1,O2179668,Direct,95,Yes,1
1XUVGLCUXX,O5508408,Direct,97,No,1
KLPS1H40PB,O2837334,SEO,93,No,2
PJUEC0SRMW,P9262564,Paid Search,144,No,1
K5NGUJU3M3,P8301333,Paid Search,176,No,1
7ZOHPMBLC6,P8961457,Paid Search,161,No,3
5ZJYKI9EIO,O4719099,SEO,82,No,3
QMNU10F4PC,P7954270,Display,153,No,3
ESLB0XGGAS,P3734997,Paid Search,516,No,4
X9CNWKQIS3,O4513430,Direct,96,No,3
R72GDPDZ0K,P1665268,Paid Search,110,Yes,1
IJC6SBNTRN,O6205533,SEO,101,No,1
ZC163S2CXO,P2445601,Paid Search,66,Yes,3
WJTFU8YBSF,P3592323,Display,165,No,1
9XOLT6ZFC1,O3518625,SEO,527,No,5
P7ZYSKOTXS,O6821915,Direct,159,Yes,1
C260UKWBD0,P3307280,Display,74,No,2
7L9M0KCYSU,P6875137,Display,109,No,3
X9XU0UW528,O1757180,Direct,123,No,1
D0MYMSAGXH,P5966285,Paid Search,111,No,1
2EOC8F63HM,P2652954,Display,176,Yes,2
MGY3VPXVQR,O5627352,Referral,104,No,3
9Y8MRIZ6P4,P4548949,Display,178,No,3
56JO1TEFLT,P2468186,Display,66,No,1
9ZXLTUWFXL,P7321748,Paid Search,171,No,2
LKBTIXQW08,P6125823,Paid Search,94,No,3
1QNECS1K65,O4013146,Direct,125,Yes,3
V8U04RTMKV,O6618233,Referral,75,Yes,3
ZPT4VWBU2R,O7042164,Referral,103,Yes,1
RDKC7CWZS2,O3448614,SEO,386,No,4
LV73H7VOKH,O1445606,Referral,121,Yes,1
R6Y7IWX956,P2179963,Paid Search,541,No,6
KNC50S32JB,O4000922,Direct,374,No,5
S9RKCTXV75,O3764103,SEO,150,No,1
GE036ISXVR,O9049974,Direct,132,No,1
TFHN0OVCDQ,P9463528,Paid Search,116,No,1
V327ACRMK2,O4809749,SEO,134,No,3
G12I9FBTOC,O8226402,SEO,118,Yes,2
7MK5DH1681,O7554585,SEO,137,Yes,3
9JQFRLP1P1,P7429699,Paid Search,171,No,2
5OPVR9IAR7,P2000212,Paid Search,344,No,5
84C206KIUM,P5778251,Display,113,No,2
429EYSHWRN,O3575134,Referral,64,No,2
362VLDSR3V,P1838511,Paid Search,94,No,1
51FKVPEUAY,O7296711,Direct,156,Yes,2
G76360FP6W,P9555175,Paid Search,60,Yes,2
4AKQLYCIC6,P8857581,Paid Search,148,Yes,2
IHZC8HYW67,O9060661,Referral,69,No,1
NE75WBZILH,O1557545,SEO,133,No,1
X3KMV7R6R9,O1397582,Direct,574,No,6
QZAGXC9DQY,O4568840,Direct,134,Yes,1
DPKY1RDFF5,P7084046,Paid Search,72,No,3
4F6EPZAQYY,P3759808,Display,495,No,4
Z2NUDUORMT,P1051535,Display,343,No,6
8KWV5AZKT0,O9864513,Direct,84,Yes,2
LBTIA6BE19,O1973685,Direct,170,No,2
FAV8PZWWK6,O7481182,SEO,494,No,4
YS35WOIKTN,P4202241,Paid Search,112,Yes,2
BZBOBPSZKP,O7497478,Direct,143,No,3
S1L4VND5WW,O5609596,Referral,80,No,2
RFUVTPMN1C,O1614208,SEO,86,No,2
90HCFA7Q3G,P9227669,Display,104,No,2
XPQP0O14P4,O2975470,Direct,77,Yes,3
HGDEKRXCM2,P3255250,Display,114,No,1
5WFY3FKH0S,P5641967,Display,161,No,3
AM0SCNAL1T,O7363203,SEO,166,Yes,1
S1I493G1B5,O9477735,Referral,149,No,3
6CHAW8NUO0,P9742542,Display,177,No,1
3SOJDXLL4W,P2525062,Paid Search,154,No,2
8B05XBZDYD,P5212215,Display,158,Yes,1
FP7KZOT3QO,O1330481,Referral,101,No,1
PWT0L08IZI,P5300537,Paid Search,82,Yes,2
ACU2GTDTZN,O9273598,Referral,61,No,1
95ELI3V06O,O4360623,Direct,152,No,3
NBP2FIPBIZ,P9303850,Display,143,No,3
DTJY2QQEPK,O5935358,Referral,129,No,3
QDR47VWG8M,O5684330,SEO,350,No,4
VQH0XLTI3X,P6773421,Paid Search,179,No,2
D2JY2RFMAE,P7039884,Paid Search,82,No,3
KP07FV5UPW,O7362660,Direct,110,Yes,1
FSDVVZ069P,O9130009,Referral,170,No,3
8CEVC2TMI5,O6450429,Direct,169,No,3
2KSFITEESS,O7102857,Direct,113,No,3
RL7KSZKTG5,P1994305,Paid Search,70,Yes,3
OE7RI9LP4F,P3747301,Display,141,No,3
QNHFQB9VOK,O9669003,Direct,129,No,3
GLA2AIAEW1,P6239329,Display,493,No,4
K1WR53D95F,P3207344,Display,304,No,6
PTYEOHPUM2,P5790768,Paid Search,159,Yes,2
QSYVABEXIN,O4647615,Direct,97,No,3
TDY213BA5H,P3843189,Paid Search,98,No,3
IEKC83HDA8,P4888632,Display,117,No,1
OL4QYXA3Z7,P1245030,Display,71,No,2
5ZTCRKIKQQ,P6004623,Display,91,No,3
W2USRJYEZM,O8075658,Referral,107,No,1
SYJG1NWKDS,P8274305,Paid Search,69,No,3
P3KSGU4A4X,P4340750,Display,100,No,1
BK9DYL1XVQ,P6899416,Paid Search,96,No,1
53T85ZAU4Y,O1322893,SEO,81,No,2
14A4EWIWMK,O6501541,SEO,168,No,1
EVUL7G0HVB,O2668968,Referral,175,Yes,2
G70HF29ZQI,P6912333,Paid Search,393,No,6
O3GUVGL0VS,P3316926,Display,120,No,2
6MXNSWL1GR,P6918039,Paid Search,125,No,2
DZ6WY7FJRZ,P2251549,Paid Search,75,No,3
8IYSN7LND6,O5009381,Direct,358,No,5
DHW3F10OYE,O9835144,Referral,165,No,1
G0OV5FG6KN,P4159230,Display,112,Yes,1
IEOMWVC3G9,P7104653,Display,131,No,1
WKZYT904GG,P1919058,Display,377,No,6
Y669Z6TP70,O5797852,Direct,168,No,2
FANFLGXAM5,P9177039,Display,173,No,3
EOH3MD92TE,O4991475,SEO,172,Yes,1
NJZM4K18CI,P8089443,Display,124,No,3
MGWLZFMAW9,P7119482,Paid Search,446,No,4
ZXUY8EYESW,O8135579,Referral,423,No,5
3S251TOF08,P9378318,Display,155,Yes,2
VGKIHPS01A,P8900474,Display,91,No,1
LTT3IZQ1S1,P2594498,Paid Search,165,No,1
2W96S1076I,O1126320,Referral,169,No,1
FPE8E1A8O8,P3084670,Display,173,No,3
AN6IO41IZ7,O2719302,SEO,110,No,1
FRSTOMH943,P3326814,Paid Search,131,No,1
RGVICYDR3K,P6897332,Paid Search,91,No,1
A8WMA10KIJ,O5379713,SEO,70,Yes,3
XPR4E783GU,P5774063,Display,122,Yes,2
Y7WB6FPQ10,P7390772,Display,153,No,2
IWY8CA7VY4,P6376477,Display,128,Yes,3
TG70H45D9Q,O3435352,Direct,105,Yes,3
4SPTXG2PEA,O3684331,SEO,80,Yes,2
1IUNLFQCD8,P5162320,Paid Search,165,Yes,3
BKKWXBJ258,P1595748,Display,93,No,1
ELT3OLQY3N,P7088361,Paid Search,69,No,1
9AEQNMNXQ4,O1274554,SEO,120,Yes,3
V28PTBVAOB,P2605607,Display,327,No,6
XOLCQ55WDE,O3177723,SEO,111,No,3
UNDMX0518S,O8333042,Direct,130,No,2
Y965G7OH43,P1565053,Display,131,No,3
04D25N62X9,O4669335,Direct,76,No,3
7MM5A6NPRT,O8971552,Referral,121,No,1
DEBDECSXX3,P2349775,Display,161,Yes,1
BJTJLHKOBG,P9686622,Paid Search,70,No,2
EEQ8EHPCI7,P3275940,Paid Search,115,No,3
XO7MJQ0UGY,O7798593,SEO,132,No,1
OW4L9A43UY,O2515409,Direct,88,No,2
D3MRLZC05G,P2667901,Display,494,No,4
ONJES609Z7,P1304151,Paid Search,449,No,4
LGVSOUQIBR,P4231378,Display,95,No,1
VUCY2RW6HW,O2529085,Referral,107,Yes,1
V48F9SB6MB,P1689013,Paid Search,76,No,2
ZMXGD2WGY9,O1145361,Referral,135,No,1
6SN3FZOMZL,P3989373,Display,165,No,1
O4OJFS1WE4,P5473435,Display,111,No,2
57NQV0BWVK,P7956369,Display,82,No,1
NYFJY2H47I,O2854814,Referral,114,No,2
ZPJZMCXHSD,P5293261,Paid Search,74,No,3
NI33TSR2I8,P9436809,Display,86,No,3
1O3BE6DBSN,P4517300,Paid Search,302,No,4
VELJPD1V8V,P1985786,Paid Search,101,Yes,1
A4HPRAZVD4,O3486694,SEO,171,No,3
BA5MOFP815,P5817400,Paid Search,451,No,4
S1WYZB6P3Q,O8567499,Direct,167,No,1
TF5ERBD8IG,O2979024,SEO,517,No,5
42D62U83FZ,P5334569,Paid Search,85,No,2
UK2Y6CS6P6,P3406354,Paid Search,165,No,1
9UQDP5KP8J,P1370252,Paid Search,161,No,1
CI2EFEN2EJ,P9623143,Display,149,No,3
I3JBK319UQ,P8820181,Display,77,No,2
PMMV8UBAJB,O1576882,Direct,64,No,3
O86F5QVAHU,P6273022,Display,151,No,1
NR3Y9JSQVG,O9521402,SEO,101,No,3
9ZSAXQ9DLH,O5434510,Direct,153,No,3
Z82VJC5X36,O5620322,Referral,76,Yes,2
KU830AMZWH,O8765468,Direct,91,No,1
06EU28AK08,O9005057,Referral,81,Yes,1
UKMMJ9L6R0,O6113564,Referral,62,No,2
HSKFHW8US6,P1244326,Display,480,No,6
8I2XVRW09F,O9127609,Referral,140,No,1
9VAF58ZJDO,P2163029,Paid Search,129,No,1
PON0XV5P0Q,P4662707,Paid Search,116,No,1
DTR03SFVQD,P2212288,Paid Search,131,No,1
N5QCNEQ21S,P3755839,Paid Search,147,No,1
0URVCCL2I6,P1044152,Paid Search,75,No,3
7OTYDEMUJQ,P7774278,Paid Search,598,No,6
C2SNDF5EU9,P4649131,Display,153,Yes,1
279P8QKP46,P5282577,Display,96,No,1
TJ7YBMUJGR,P1123749,Paid Search,108,Yes,3
SF8G7M6AGJ,P3343501,Display,143,No,1
6RR8HKOPAK,P2834077,Paid Search,440,No,4
84UA8EBEA3,O3886850,Direct,116,No,3
PJL2OW7EA2,O8416999,SEO,85,Yes,1
HC450JOG69,P9317049,Display,152,Yes,2
QR8XY44IJT,O8239639,Referral,140,Yes,2
4MXDBKWXTK,O8248480,Direct,171,No,2
OPTMBH76GA,P7306557,Display,149,Yes,2
54RN0YIPHF,O2833334,Referral,163,No,3
Q5PTBQ2GKP,O2079538,SEO,143,No,1
GJVLAUVOPR,P3161313,Display,135,Yes,2
VXKDA38U0X,O1564368,SEO,110,Yes,1
7MVFWUXRKE,O7832990,Referral,363,No,4
3SLDLQS2GQ,P2581902,Display,70,No,2
TEBKTKHR74,P1731214,Display,138,Yes,1
HFKR0RK3UG,O1995287,Referral,172,No,3
B0N2WUJ22K,P7619979,Display,160,No,2
JBAU2IKRBP,O3554457,Direct,169,No,1
GQKTG94CH8,P1051798,Paid Search,90,Yes,2
40G3FJCXSF,O8291124,Referral,140,Yes,2
TPQK8S3F87,P6881959,Display,151,No,3
C9NWCRLPL2,O2594411,Direct,158,No,3
KA3XGC8WMC,P4397378,Paid Search,169,No,2
L63STDQR5N,P9294949,Display,60,Yes,1
2G3SBND3FS,O8428495,Direct,118,Yes,1
S9NCBZJOFP,P5276259,Display,173,Yes,3
SQGNBYIZPZ,P1469701,Paid Search,128,No,1
417AYDEI1D,O9759344,Referral,62,No,1
ULVHM65MFY,P6375841,Display,131,No,3
CKJLFBZ5SQ,P5232700,Paid Search,110,Yes,2
N94NL2K8RT,O2951861,Direct,82,Yes,1
BWKQ79VY3I,P6954470,Paid Search,507,No,4
2THHOPWI3X,O6350776,SEO,109,No,1
C0K1ZO9T42,P6169049,Display,87,No,3
WSXEAZ3LHF,P9793318,Paid Search,76,Yes,1
4ENGEZ67YL,O5263283,SEO,130,No,2
LNFYHEUMWT,O5854489,Direct,169,No,2
AB4ULL7B8J,P7843615,Paid Search,160,Yes,1
W1MOVLEYTI,P3602505,Display,170,No,2
V4FAVXMBRS,P5404761,Display,162,Yes,3
N5M4U1UA21,O9341240,Direct,173,No,3
E18MNXEI2U,P7446411,Paid Search,163,No,1
45XABGKTD1,P5236147,Display,76,No,1
OZB8634A0J,O5422554,Direct,86,No,3
WTPXSZUD8L,P6238501,Paid Search,141,No,2
IU1CR3OBZG,O9795782,SEO,108,No,1
VGA9JLGU6R,O6516621,Direct,78,No,2
VEHED1ZS5T,O3794857,Referral,139,No,2
QEEFYFGVEY,P9186126,Paid Search,132,No,3
5TRHSUC4TP,P8232209,Display,78,No,1
VKDL3W7AXF,O6050725,Referral,68,No,1
829OLDZ64A,O3555400,Direct,582,No,5
FN9LIYG91Z,O5825854,Referral,128,Yes,3
WDRX108C4S,O2661873,SEO,86,Yes,2
4C5MSO5F3I,P6608642,Paid Search,129,Yes,3
5HPCIMAKVF,P4846245,Display,175,No,2
O0GURKRVBH,O9460523,Referral,94,No,2
98RCXB9QLA,O6175774,Direct,66,No,3
HN53O9J7RN,O7886788,SEO,166,Yes,1
K58PSJEEY2,P3814911,Paid Search,91,No,3
3YS1JH4T86,O6878983,Referral,126,Yes,3
4IGT3YY31E,O9770090,Referral,324,No,5
7XJI3A720C,O5663238,Referral,452,No,4
6VNUEQHETD,P1899768,Paid Search,118,Yes,2
V4QLIA29RK,O5083197,SEO,90,No,2
EINA746T3K,P8362095,Paid Search,78,No,3
P9EW75RQXI,O3581005,Direct,87,No,2
MMW1OTDE1D,O2047673,SEO,91,Yes,3
ANYYXZHHWW,P1570778,Display,433,No,5
P7YLFESM8I,O5720783,Direct,84,No,2
L9NJIVU5HB,P2686405,Display,99,No,1
D0U112QH4R,P3009186,Display,143,No,1
KJQKKSVKMV,O1053314,Referral,149,Yes,3
H0BMNJLKSY,P2541292,Display,151,Yes,1
0YAWWE22TZ,O5851318,SEO,153,Yes,3
YGHLJ2MS2A,O4448069,Referral,77,No,1
I8488RJWGI,P9253925,Display,139,Yes,2
DIEE6OOPXO,P2909235,Display,88,No,3
I9OLEM7FOW,O6680557,SEO,117,No,1
JGFH9W7EVM,P2167454,Paid Search,138,No,3
59CF2R0PUU,O3420359,SEO,147,No,2
W1IG7PB8WW,P5109772,Display,121,No,2
3QLB3Y5MBQ,P6761065,Paid Search,97,No,1
YYFMV0D0VX,O9274928,Referral,88,No,1
MHTD4W4S3H,O1185502,Direct,154,Yes,2
35VJ69RIWZ,O5668046,Referral,121,No,1
2L8UCN3QO3,O8949622,SEO,106,Yes,2
DAX8BBHQKA,O7898936,Direct,81,Yes,3
69FQAU7F2M,O1042342,Referral,497,No,5
G1HWOV13SV,O6293074,SEO,146,No,2
WBFD04S2ZS,P5932703,Display,138,Yes,1
04B9P0K713,O9840555,Referral,121,No,2
PL9UV22CI7,P2270210,Paid Search,62,No,3
7P6V917B7H,P2410718,Paid Search,134,Yes,1
I5K7YJ1L1N,O7242706,SEO,62,No,3
B81MXH0H35,O3698327,Direct,105,No,2
CK8BOB6WSX,P7138771,Paid Search,85,No,3
ZKA7SBP3PT,P6370375,Display,311,No,4
VLLAF0RDYE,P9831363,Display,89,No,2
U0RZUNXJN9,O8651168,SEO,174,No,3
1ECARLB4CZ,P7722321,Display,114,No,2
U78SUNH66K,P8005197,Paid Search,158,Yes,2
LB9KOTDCD8,P7191712,Display,503,No,5
FG96GTS0YF,O1453092,Direct,122,No,2
D2FTRBDO0C,O8183494,Direct,136,No,3
MYVOXKBU9J,P2704854,Paid Search,121,No,1
GDK4E1ZF44,P1263356,Display,76,Yes,3
ZN8BZNYRDS,O5422934,Referral,62,No,3
BCS2C6W1C4,P5440686,Display,123,Yes,1
6PNT7EG13C,P8035909,Display,116,No,3
4885SNKLX2,O7273410,Direct,115,No,1
2CJJ4LFYUL,P1037642,Display,61,Yes,2
2YJC3BTZN5,P2555830,Display,79,No,2
YG3IWBQT1L,P2355711,Paid Search,158,Yes,1
OLW7FZD2ND,P3888484,Display,178,No,3
7XFE7BKI6A,P7202159,Display,97,No,2
Z1SMIKRBP5,P2615931,Paid Search,164,No,3
R8K6Y80H1J,P8681396,Display,172,Yes,1
R0W12YIX5V,O2749371,Direct,129,Yes,2
86XJYZD8FR,P5577900,Display,106,No,2
TSABTHHD38,O4450879,Referral,156,No,1
LU9LGBX7UU,P9081055,Display,135,No,3
P38LR8QTEB,O3710756,Referral,591,No,4
VDWAN3UR9G,O7565410,Referral,103,No,3
CE4Z79UNY0,P3390290,Display,167,No,2
OOYL3AD2EL,O3710503,Direct,130,Yes,2
VHIZM2ENDH,P1637471,Display,82,Yes,3
B1CCEHNTO2,P2071345,Paid Search,470,No,5
84DEQINLG4,O7832538,Direct,122,No,2
CWOKOHNRE6,P9528701,Display,66,Yes,1
0PSDKXU7CU,O5820652,SEO,159,No,3
8BD3JEGDJ5,O3741218,Direct,157,No,3
95PIKI5ZG2,P8083134,Display,177,No,1
7YJELHHNL1,P3915033,Display,172,No,1
DKGFHWJA89,O3660182,Direct,175,Yes,1
1R7MCWNL30,P4795882,Display,101,No,2
0X3UMM1FXK,O5116079,SEO,76,No,3
UUVBJAMI6T,P9056104,Paid Search,152,No,2
JS159K4HG7,O1212620,SEO,179,Yes,2
TK1JIU4IWW,P3106615,Display,358,No,5
71I9LVQG5Z,P9308337,Display,173,No,3
KQSQJMKGIL,O9826301,Direct,172,No,1
6BRN4QVO4W,O3945201,Direct,61,No,3
FUG0R8WCEN,P5391871,Display,101,No,3
OHBZ57HHAR,O9971321,Direct,110,Yes,3
G5RS0E9OJE,O4941803,SEO,72,No,3
BBSHH95W2A,O6109838,SEO,128,No,1
QOWWW5OEPX,O2343729,SEO,432,No,4
VF2996USGQ,O3353166,Direct,112,No,3
XSD4V77LP4,P9917264,Display,103,Yes,2
8UMWI6U8GB,O5494214,SEO,469,No,4
SQ61YF83WS,O8873447,Referral,171,No,3
A3HLVK23BM,P7853467,Paid Search,164,No,3
VV9BLI0K86,P1471855,Display,104,No,3
54WYOW8KKN,P9933206,Display,68,No,3
IGV72JYFX7,O6344202,Referral,69,No,1
TU85IY5TIH,O1313266,Referral,116,Yes,1
WXRWCBS1LN,P7050398,Paid Search,83,No,2
0782K30UOG,P3958488,Display,141,No,1
B1IZAKO2AP,P7279146,Paid Search,139,Yes,2
KSRYXQB6P8,O9936861,SEO,171,No,1
7Q1JCVDOTT,O5808855,SEO,140,Yes,1
XDKQLOZQAJ,P4094705,Display,83,Yes,3
EQY6DTK142,O6628349,Referral,97,Yes,2
Z3WJEKS3O5,P2058914,Display,132,No,1
MVTZ17VWMR,P8316295,Paid Search,481,No,6
KFN8WH9Q34,P3479196,Display,67,Yes,1
IKE5IYVWO1,O5453401,SEO,157,No,3
P673QAXWEV,O1861959,SEO,132,No,3
9SROUH8PAF,P9350567,Paid Search,113,No,1
Q97LLF17O8,P1807801,Paid Search,159,No,1
9J11VTY8KB,P9016194,Paid Search,84,No,1
VG7K2AD5IP,P5435524,Paid Search,76,No,2
ZBB5NV5IC5,O2205618,Direct,63,No,3
VC88P4G3ZM,P4325470,Display,175,No,1
ZVENQ1UH6B,O2059279,Direct,122,No,2
RLA84A6PH2,P9950290,Paid Search,177,Yes,3
RX9U3CFYXE,O1899791,SEO,350,No,6
Z7CSZ2H49I,P9115514,Display,142,No,2
0YIQT2SS70,O8780211,Direct,83,No,3
J3CFE9Z353,P2265848,Display,139,No,3
QXK7JGIUY7,P4378903,Display,124,No,3
1IXIX2M0NA,O2762236,Referral,75,No,2
2NW3NI4GLQ,P6557876,Display,87,Yes,3
0A7YZPSTU6,P8967689,Paid Search,89,Yes,1
KGO001IA7H,O8074000,SEO,126,Yes,3
AJ8CACX6O0,O3048318,SEO,158,Yes,3
H98KE3LJVB,P3119295,Display,152,No,3
12K1CCCC50,P3380014,Display,135,No,1
JJHR4LISZH,P3216198,Display,91,No,1
C5A7QX80UW,P1495524,Display,69,No,2
311P6WRS2F,O8120876,SEO,80,Yes,3
3DDI4I8SKK,O4247342,Referral,176,No,2
WJ7R9PHU8A,P9786387,Paid Search,146,No,2
53I73YQWEY,P7107427,Paid Search,164,No,2
577M97TU32,O5614332,Direct,80,No,2
6RV5Y6DE3F,P1466586,Display,534,No,6
VQWPVLNXYW,P7045118,Display,128,No,1
WSD0FWAAIS,P6815714,Paid Search,480,No,5
2DLUW6EO5J,P6464619,Display,70,No,1
PVGH4FBWN4,P1466357,Display,159,No,1
IYINAVWRPD,O9854272,Referral,118,No,2
VG2LHZYLHI,O3942479,Referral,148,No,3
POZ2ROFB0B,O3596827,Direct,80,Yes,3
EGDG5SAGG4,P5084742,Paid Search,175,Yes,3
QQE2D26K8C,P8522647,Display,72,No,3
123QA4N1H2,O3292228,SEO,174,No,3
6ILZBBPWVG,O5165042,SEO,116,Yes,2
AQGP9WHP98,P5839619,Paid Search,62,No,1
A73H4TRYBP,O2224934,Direct,147,No,3
4K8DVCFOJP,O6663301,Referral,535,No,5
SSQCEF0O84,O8112973,SEO,89,No,3
J89VAPS0N0,P2981488,Display,490,No,4
SEO9647GYW,O5293181,Referral,69,No,1
H5ETI8YFFD,O9509416,Referral,142,No,1
MJKJJNL8WP,O2383515,Direct,68,No,3
A9IUDK18NJ,O8045626,Direct,160,No,3
ZSVZH3AUKN,O7822769,SEO,121,No,2
BPOQMW6CAK,O9357660,Referral,66,No,1
18DI6UUS3F,P1986825,Display,458,No,6
EE74K7TGMT,P1096656,Display,140,No,3
1ND7B0IE3Q,P3952832,Display,144,Yes,1
40XJ1G7ZLT,O2059173,Direct,133,Yes,1
KRULPQA6W3,O7834486,Referral,97,No,2
56PDSDU6KW,O9330302,Direct,110,No,1
J0FOLB3A1C,P7471193,Paid Search,118,No,3
WENJM4DIBD,O9606966,Referral,151,No,2
PWO8NAFPCH,P6790368,Paid Search,448,No,5
M0VNIS8D5O,P8971949,Paid Search,123,No,1
04AU55LXCE,P9518749,Display,149,No,2
